"","T3_VS_T1_baseMean","T3_VS_T1_log2FoldChange","T3_VS_T1_lfcSE","T3_VS_T1_stat","T3_VS_T1_pvalue","T3_VS_T1_padj"
"ENSMUSG00000048015",0,NA,NA,NA,NA,NA
"ENSMUSG00000048022",2.17535592610554,0.974719127466145,2.05873696420505,0.473454911634386,0.635888661596024,NA
"ENSMUSG00000048027",12.0570629759048,1.51819523496898,0.767163445123192,1.97897233584322,0.0478191210273064,0.215712967311327
"ENSMUSG00000048029",1.61647037480778,0.893506116849065,2.56939331695795,0.347749840770559,0.728028062430326,NA
"ENSMUSG00000048031",6.61278008066346,1.94995427753741,1.14605788066276,1.70144484884983,0.088859485706577,0.309734041683543
"ENSMUSG00000048038",0,NA,NA,NA,NA,NA
"ENSMUSG00000048039",1158.4835534019,0.0143824476702473,0.158508374278486,0.0907362007573084,0.9277022052177,0.974444828590348
"ENSMUSG00000048040",10.5724212779171,0.244239254906334,0.817456059522519,0.298779673917881,0.765108160797345,0.916459144220759
"ENSMUSG00000048047",465.026177945016,-0.26699064019308,0.160488760219228,-1.66360958753978,0.0961904746767222,0.324107259382744
"ENSMUSG00000048058",187.482147144266,-0.286725124943577,0.232834538581768,-1.23145443408038,0.218152948777033,0.51069168849138
"ENSMUSG00000048062",0,NA,NA,NA,NA,NA
"ENSMUSG00000048065",0,NA,NA,NA,NA,NA
"ENSMUSG00000048067",0,NA,NA,NA,NA,NA
"ENSMUSG00000048070",0,NA,NA,NA,NA,NA
"ENSMUSG00000048076",7538.74317657883,0.174418924219575,0.103602545576595,1.68353898303228,0.0922707994223154,0.317424337593354
"ENSMUSG00000048077",0,NA,NA,NA,NA,NA
"ENSMUSG00000048078",2.00297556368435,-0.231247599357579,1.75777572865583,-0.131556941871312,0.895334744829665,NA
"ENSMUSG00000048080",0,NA,NA,NA,NA,NA
"ENSMUSG00000048087",566.909949883801,-0.277154658684573,0.246426261441227,-1.12469611421945,0.26071782888575,0.562065237067071
"ENSMUSG00000048096",0,NA,NA,NA,NA,NA
"ENSMUSG00000048100",236.046948085261,0.120853543520987,0.216409074467564,0.558449518895294,0.576537466637068,0.820355753287191
"ENSMUSG00000048101",0,NA,NA,NA,NA,NA
"ENSMUSG00000048106",212.686541288337,0.321933637489542,0.227973978457057,1.41215080628241,0.157905561767498,0.431153646773195
"ENSMUSG00000048108",10.6534997264342,-0.464488238159154,0.7999484829761,-0.580647689250048,0.561477924207014,0.81029711021464
"ENSMUSG00000048109",944.146109799726,-0.266767357396985,0.142872623371407,-1.86716916860626,0.0618779676554126,0.250028837696093
"ENSMUSG00000048118",953.31112784803,-0.381613187008717,0.179802541158183,-2.12240152197287,0.0338040345026427,0.172311755470967
"ENSMUSG00000048120",598.514187377175,-0.163131340749777,0.290020819137377,-0.56248148403617,0.573788015572924,0.818844396958334
"ENSMUSG00000048126",0.781997200083003,2.40354905245837,3.04686254358394,0.788860349975339,0.430193632113688,NA
"ENSMUSG00000048138",0.617547835113581,0,4.08045587178718,0,1,NA
"ENSMUSG00000048142",943.993592696846,-0.244050107927743,0.293569421399017,-0.831319920054043,0.405792924272328,0.696453509705525
"ENSMUSG00000048148",4.93193702022588,0.0908643473295253,1.3230977858934,0.0686754586836305,0.945247953205461,0.980666079510767
"ENSMUSG00000048153",0.806994504068904,2.65795266512035,3.48115890130266,0.763525234118366,0.44515021907691,NA
"ENSMUSG00000048154",4018.49114860857,-0.687614810569056,0.172378597908947,-3.98898018031372,6.63579651110132e-05,0.00186730860866998
"ENSMUSG00000048155",0,NA,NA,NA,NA,NA
"ENSMUSG00000048163",2866.62295463281,0.33079188281599,0.349012590457975,0.947793552037547,0.343234563723346,0.643174767704315
"ENSMUSG00000048164",1.82676809489598,-0.358803080131045,1.48303439928922,-0.241938474456836,0.808827837245809,NA
"ENSMUSG00000048170",3334.71082220221,0.0848683876491545,0.128853517892717,0.658642379634645,0.510125441980969,0.777485036840812
"ENSMUSG00000048173",0,NA,NA,NA,NA,NA
"ENSMUSG00000048174",96.445361895046,-0.415316174211723,0.250609203973554,-1.65722634135796,0.0974737228459831,0.326363794869089
"ENSMUSG00000048175",614.935958945146,0.265400252439271,0.170165591101778,1.55965874605362,0.118840545943771,0.369124242345599
"ENSMUSG00000048185",0.807281836624472,1.50741061458357,2.93494111692983,0.513608469310769,0.607525757055861,NA
"ENSMUSG00000048186",0,NA,NA,NA,NA,NA
"ENSMUSG00000048188",3.07010769665922,-0.389076724858298,1.12683720357683,-0.345282107853097,0.729882296380383,NA
"ENSMUSG00000048191",28.9135136156865,-1.02444934599583,0.542444877631606,-1.88857778594707,0.0589484258962418,0.242979646593002
"ENSMUSG00000048197",0,NA,NA,NA,NA,NA
"ENSMUSG00000048200",3.36161614646116,0.509562525803314,1.68419103439892,0.302556251277739,0.762228059016659,0.915131175071563
"ENSMUSG00000048206",0,NA,NA,NA,NA,NA
"ENSMUSG00000048215",2.01069623187892,-0.214593083879269,1.7587250393982,-0.122016278310735,0.902886126370469,NA
"ENSMUSG00000048216",1.35288572171984,3.17854765958083,2.34466587608566,1.35565058202975,0.175210369828954,NA
"ENSMUSG00000048217",0,NA,NA,NA,NA,NA
"ENSMUSG00000048218",23.8609164190993,1.37135722986515,0.478233126467704,2.86754964047384,0.00413663905082391,0.0413669991191539
"ENSMUSG00000048222",1380.79830905974,-0.0700335028801519,0.104921930245965,-0.667482028933082,0.504464285009007,0.773249308402912
"ENSMUSG00000048226",0,NA,NA,NA,NA,NA
"ENSMUSG00000048230",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000048231",0,NA,NA,NA,NA,NA
"ENSMUSG00000048232",844.804154260098,-0.473193693169638,0.359494176420648,-1.31627637999885,0.18808129565507,0.473650055795985
"ENSMUSG00000048234",1112.97438391081,0.83388246190293,0.246483455640633,3.38311737692736,0.000716679947486315,0.0117010419149003
"ENSMUSG00000048236",0,NA,NA,NA,NA,NA
"ENSMUSG00000048240",137.674914982847,1.00327201248316,0.365649745185315,2.74380613057638,0.00607313926879394,0.0537841388519936
"ENSMUSG00000048249",321.372744794597,0.0846046851888715,0.343691353432301,0.246164718268179,0.805554726054198,0.932574939106552
"ENSMUSG00000048251",54.3378068470616,1.59707634508916,1.45498437417509,1.09765876076479,0.272353523764777,0.573706004762911
"ENSMUSG00000048261",1.92071514161435,1.62125278239082,1.74321361500841,0.930036782889053,0.352352040067402,NA
"ENSMUSG00000048264",34.0824397168782,0.513046187907031,0.458168876010709,1.11977529415385,0.262809529900948,0.563700461507107
"ENSMUSG00000048271",2287.9317323009,-0.15436189431823,0.153967616884608,-1.00256078155654,0.316072826271789,0.616955599576444
"ENSMUSG00000048277",3535.53376607001,0.0107019361157128,0.135543102414323,0.0789559625321214,0.937067650467846,0.977680832408401
"ENSMUSG00000048279",342.760432689335,-0.735597085206097,0.295920221920698,-2.48579526073492,0.0129262308453375,0.0896733473452318
"ENSMUSG00000048280",178.080218052237,-0.211329830696268,0.190189317876851,-1.11115510090375,0.266501593724223,0.568007583600086
"ENSMUSG00000048281",3.4623112793994,0.859613387405369,1.54966144001394,0.55471044526838,0.579092730507607,0.821557375042878
"ENSMUSG00000048284",0.117056884783509,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000048285",343.677235954469,-0.468239382415071,0.272555500223744,-1.71795976243623,0.0858039548599808,0.303432814849042
"ENSMUSG00000048292",0,NA,NA,NA,NA,NA
"ENSMUSG00000048294",0,NA,NA,NA,NA,NA
"ENSMUSG00000048299",0,NA,NA,NA,NA,NA
"ENSMUSG00000048304",0,NA,NA,NA,NA,NA
"ENSMUSG00000048307",901.583702083941,0.0720159033083596,0.211205073381375,0.340976199839291,0.733121498998678,0.903863440634632
"ENSMUSG00000048310",558.680035077902,-0.186769926442863,0.195704477248349,-0.954346722511878,0.339908165021228,0.639923009612976
"ENSMUSG00000048312",0,NA,NA,NA,NA,NA
"ENSMUSG00000048316",0,NA,NA,NA,NA,NA
"ENSMUSG00000048327",674.252242680394,-0.594694708372505,0.167432010872324,-3.55185788711569,0.000382521398783982,0.00731760773311817
"ENSMUSG00000048329",29.6200158368197,1.74988740516189,0.467420813185695,3.74370878616974,0.000181323797451078,0.00417019444904919
"ENSMUSG00000048330",7.39206628409021,-1.74271775730045,0.999845344978342,-1.74298731904202,0.0813358299164158,0.294257971768692
"ENSMUSG00000048332",0.528904621243976,-1.82862718390155,3.22872837130928,-0.566361419607444,0.571148115723936,NA
"ENSMUSG00000048334",1.54018300294113,1.9274308754006,2.09001737561169,0.92220806290498,0.3564200581923,NA
"ENSMUSG00000048337",0,NA,NA,NA,NA,NA
"ENSMUSG00000048347",0,NA,NA,NA,NA,NA
"ENSMUSG00000048349",3.76760194414134,0.685394039343707,1.56259775417127,0.438624743645052,0.660933465027931,0.868966176728114
"ENSMUSG00000048351",153.804383030764,0.122864077194658,0.257913376099458,0.476377297885001,0.633805605254549,0.854645059338254
"ENSMUSG00000048355",6.40951053476988,1.4050590878542,0.873916277221283,1.60777310650598,0.107884880512007,0.348281456468871
"ENSMUSG00000048356",0,NA,NA,NA,NA,NA
"ENSMUSG00000048368",1.55971712955845,-2.40155736594301,1.96351957930019,-1.22308806658242,0.221296435365291,NA
"ENSMUSG00000048371",124.081386866518,0.0342606808144949,0.286236744290604,0.119693510696556,0.904725941116255,0.967172080815289
"ENSMUSG00000048373",0.304495147323865,2.42016978045778,3.99896036938281,0.605199741159552,0.545046287793704,NA
"ENSMUSG00000048376",83.4823288135926,-0.671846959043954,1.19647802935417,-0.561520514845225,0.574442749155301,0.81921308774288
"ENSMUSG00000048377",0,NA,NA,NA,NA,NA
"ENSMUSG00000048378",0.202996764882576,1.83829881321492,4.04394282383421,0.454580812166866,0.649410841537409,NA
"ENSMUSG00000048379",1102.38366322959,-0.1129193168913,0.129335258307738,-0.873074507050674,0.382622468084011,0.677893902207708
"ENSMUSG00000048385",3.11132438007829,-3.2229381024263,1.47729491934241,-2.18164840359767,0.0291354916200191,NA
"ENSMUSG00000048387",0,NA,NA,NA,NA,NA
"ENSMUSG00000048388",1.67376636022903,-2.10792516838823,2.40909865880906,-0.87498499103822,0.381582072284792,NA
"ENSMUSG00000048391",0,NA,NA,NA,NA,NA
"ENSMUSG00000048398",0,NA,NA,NA,NA,NA
"ENSMUSG00000048399",0.337214566862492,-0.917747544870898,4.08045587180325,-0.224912993475242,0.822046960917985,NA
"ENSMUSG00000048400",0,NA,NA,NA,NA,NA
"ENSMUSG00000048402",0,NA,NA,NA,NA,NA
"ENSMUSG00000048406",73.8777999236816,0.969226787533424,0.288313973543639,3.36170590561654,0.000774625785392388,0.0123774992258919
"ENSMUSG00000048410",532.703274598191,-0.403800644023831,0.176042010805727,-2.29377432225226,0.0218034650913788,0.129669004786649
"ENSMUSG00000048411",0,NA,NA,NA,NA,NA
"ENSMUSG00000048416",2.34369849011224,0.285009166407582,1.658522343263,0.171845237759566,0.863559199910595,NA
"ENSMUSG00000048424",1.00987927865399,1.47679871230122,2.48556886317431,0.594149184189251,0.55241233693692,NA
"ENSMUSG00000048425",0,NA,NA,NA,NA,NA
"ENSMUSG00000048429",1140.53656531651,0.00886337699119876,0.187294843093956,0.0473231235029384,0.962255698835684,0.987220585690315
"ENSMUSG00000048439",247.76478220877,0.241764361480958,0.220269414559862,1.09758480070439,0.272385832805313,0.573706004762911
"ENSMUSG00000048440",159.383879266741,0.677793259625481,0.285559355353575,2.37356348835516,0.0176173640305975,0.11126401105498
"ENSMUSG00000048442",669.140091286391,0.380314070567311,0.204863413970109,1.85642747622472,0.063392651390985,0.252943706324879
"ENSMUSG00000048445",308.649041645671,0.12506717856825,0.24850033773324,0.503287760930558,0.614761970125088,0.843682542168021
"ENSMUSG00000048450",0,NA,NA,NA,NA,NA
"ENSMUSG00000048455",0,NA,NA,NA,NA,NA
"ENSMUSG00000048456",0,NA,NA,NA,NA,NA
"ENSMUSG00000048458",12.5013120791013,1.22903117541418,0.729170599441117,1.68551937825825,0.0918884092884525,0.316532247580234
"ENSMUSG00000048469",0,NA,NA,NA,NA,NA
"ENSMUSG00000048473",1.67090384469241,3.61327155143364,2.59152306207316,1.39426563641811,0.163237403802663,NA
"ENSMUSG00000048478",19.4643517764874,1.41225361185969,0.503289364856164,2.80604699895318,0.00501533765366932,0.0471779337758169
"ENSMUSG00000048480",12.5071458124589,1.0654560706483,1.29805137460593,0.820811942802927,0.411753394835212,0.701908265633856
"ENSMUSG00000048481",7.98926190957013,-0.796692909899448,0.993599419123968,-0.801825056018927,0.422654162684141,0.710651499276173
"ENSMUSG00000048482",0,NA,NA,NA,NA,NA
"ENSMUSG00000048483",0.221565538957482,0.0440486358079834,4.08045587181216,0.0107950281026862,0.99138698102672,NA
"ENSMUSG00000048484",2.86014673509399,0.512354986698078,1.40294092437024,0.365200685073797,0.71496160694606,NA
"ENSMUSG00000048485",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000048486",216.385074954743,0.0883407953175046,0.296307863869432,0.298138544701034,0.765597424070126,0.916560296421981
"ENSMUSG00000048489",0.647743973011858,1.4623712312248,3.24105601527042,0.451202084855909,0.651843907172748,NA
"ENSMUSG00000048490",98.309291479091,0.366194227900175,0.696481305546817,0.525777540594102,0.599042781103746,0.83542812303034
"ENSMUSG00000048495",95.2018427943668,0.131624893486849,0.282177086367144,0.466462019228556,0.640884827718712,0.858451156981914
"ENSMUSG00000048497",180.908806493028,-0.458095161762961,0.229410911292118,-1.99683249232923,0.0458433826083127,0.209862611277178
"ENSMUSG00000048498",53.2498584447569,1.75528897915051,0.318724051069017,5.50723728963403,3.64508787218118e-08,3.95444072449129e-06
"ENSMUSG00000048500",0,NA,NA,NA,NA,NA
"ENSMUSG00000048501",0,NA,NA,NA,NA,NA
"ENSMUSG00000048502",0.123509567022716,0,4.08045587181216,0,1,NA
"ENSMUSG00000048503",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000048516",0,NA,NA,NA,NA,NA
"ENSMUSG00000048520",3.81223365966139,0.78430184399009,1.47857601797684,0.530444045117993,0.595804094806503,0.832610976555867
"ENSMUSG00000048521",51.7702423694248,-0.0524619633777489,0.656245232494522,-0.0799426201975293,0.936282892265527,0.977418643546375
"ENSMUSG00000048528",0,NA,NA,NA,NA,NA
"ENSMUSG00000048534",260.080545158986,-0.55439973712673,0.485038235991795,-1.14300213052917,0.253037706482696,0.553839800134659
"ENSMUSG00000048537",7.10012425982971,-0.466367833742024,0.897032517816827,-0.519900699784058,0.603132787644279,0.837938860065239
"ENSMUSG00000048538",19.0314986261468,-0.0958865220487232,0.516799507679681,-0.185539112603325,0.852806205368162,0.949285201295834
"ENSMUSG00000048540",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000048544",0.243361254475958,0,4.08045587180313,0,1,NA
"ENSMUSG00000048546",1069.714758425,-0.0555828274009444,0.144842680749,-0.383746193549571,0.701166571501827,0.88791684616973
"ENSMUSG00000048550",43.9299169134533,0.348451678101109,0.483396887950684,0.720839721534695,0.471008133216558,0.750645437732554
"ENSMUSG00000048559",0,NA,NA,NA,NA,NA
"ENSMUSG00000048562",0.568451649568446,-1.59745669496451,3.93239020633863,-0.406230463189935,0.684573272862896,NA
"ENSMUSG00000048572",0,NA,NA,NA,NA,NA
"ENSMUSG00000048573",0,NA,NA,NA,NA,NA
"ENSMUSG00000048574",21.4280231665038,0.104856054958805,0.568716673490708,0.18437309797023,0.853720772733652,0.94948855635746
"ENSMUSG00000048578",7958.13279945511,-0.470221879527276,0.128477900485444,-3.65994367708826,0.000252270691994579,0.00537460427776565
"ENSMUSG00000048581",30.0795946621796,0.803066674840651,0.492820525047348,1.62953171393074,0.103200506861502,0.338695467739713
"ENSMUSG00000048582",0,NA,NA,NA,NA,NA
"ENSMUSG00000048583",4.47915866049443,0.750406960116209,1.22264451096792,0.613757272358866,0.539375735940222,0.795162528987031
"ENSMUSG00000048592",1.80619189251099,-1.61017960547876,1.7156348039527,-0.938532840304372,0.347970648283232,NA
"ENSMUSG00000048600",193.022431454556,0.93839752379363,0.407071642236084,2.3052392415225,0.021153178247244,0.126842148835292
"ENSMUSG00000048602",0,NA,NA,NA,NA,NA
"ENSMUSG00000048603",16.7652399584332,0.824115972942569,0.606126955271276,1.35964250686348,0.173943079950408,0.455326006657645
"ENSMUSG00000048612",87.6053515532934,0.026197600526955,0.664849093578783,0.0394038298013423,0.968568426542655,0.989653178627855
"ENSMUSG00000048616",0,NA,NA,NA,NA,NA
"ENSMUSG00000048617",11.8837543414053,-0.811474256312015,0.705247532063775,-1.15062331935765,0.249887235157038,0.550012404829349
"ENSMUSG00000048620",0,NA,NA,NA,NA,NA
"ENSMUSG00000048621",19.6512202126239,-0.182340663592405,0.860651820074771,-0.211863449700906,0.832213566188999,0.941107084591683
"ENSMUSG00000048626",0,NA,NA,NA,NA,NA
"ENSMUSG00000048628",0,NA,NA,NA,NA,NA
"ENSMUSG00000048636",0,NA,NA,NA,NA,NA
"ENSMUSG00000048643",0,NA,NA,NA,NA,NA
"ENSMUSG00000048644",10.8711493521395,0.038473318440543,0.646832880199885,0.0594795342324805,0.952570165929304,0.983835785082759
"ENSMUSG00000048647",27.3551772789161,0.292216839778147,0.406625291094897,0.71863911610444,0.472363305581278,0.751607923185511
"ENSMUSG00000048652",0.342064834247513,0.0440406287260813,4.08045587181216,0.0107930658018665,0.99138854662504,NA
"ENSMUSG00000048655",0,NA,NA,NA,NA,NA
"ENSMUSG00000048661",552.404549267054,-0.301642176401869,0.171551078059728,-1.75832282614305,0.0786925959528513,0.288300579262946
"ENSMUSG00000048668",507.257679049843,-0.384930256158528,0.130171567052218,-2.95709934877034,0.00310548040479061,0.0335359344302535
"ENSMUSG00000048677",615.943170631092,-0.050797051504994,0.241050018682652,-0.210732410570229,0.833096082492281,0.941328929717535
"ENSMUSG00000048686",0,NA,NA,NA,NA,NA
"ENSMUSG00000048693",0,NA,NA,NA,NA,NA
"ENSMUSG00000048696",148.633411980825,0.233722813003484,0.222750537787503,1.04925813120347,0.294059330375172,0.595906960786727
"ENSMUSG00000048697",0,NA,NA,NA,NA,NA
"ENSMUSG00000048699",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000048701",891.846950295888,-0.125167096079435,0.154592255202989,-0.809659551929574,0.418135871093909,0.707374041466486
"ENSMUSG00000048703",0,NA,NA,NA,NA,NA
"ENSMUSG00000048706",1.21677967745446,4.40639479829935,3.93023598602255,1.12115272822554,0.262222857515993,NA
"ENSMUSG00000048707",649.749941123228,0.135992889299354,0.155824833764031,0.872729243563905,0.382810674187882,0.677893902207708
"ENSMUSG00000048709",0.0998875712120358,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000048720",28.5622867606442,0.17954039407969,0.439057387558771,0.408922385016599,0.682596620877423,0.879825097404845
"ENSMUSG00000048721",146.292089476525,-0.524097112812194,0.384757719721524,-1.36214840131478,0.173151055971324,0.454237735560937
"ENSMUSG00000048728",0.0951410987514924,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000048731",640.894158058555,0.503338334506688,0.277145043409369,1.81615492131754,0.069346610851294,0.266896095245517
"ENSMUSG00000048732",146.03114849024,-0.143819836114689,0.246920697240985,-0.582453547724784,0.560261222006394,0.809830601267663
"ENSMUSG00000048745",0,NA,NA,NA,NA,NA
"ENSMUSG00000048747",0.0951410987514924,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000048752",3.01990561999446,-0.431027787453168,1.43773813642223,-0.299795753158339,0.764332954907701,NA
"ENSMUSG00000048755",335.441626708672,0.640874798155935,0.205786377341998,3.11427221973426,0.00184399274097392,0.0234321156243899
"ENSMUSG00000048756",953.416569993792,0.357954206873005,0.283603926118969,1.26216238178186,0.206890361929869,0.497533575671747
"ENSMUSG00000048758",17497.4011533587,0.187312551241671,0.122248804149667,1.5322239963374,0.12546716892829,0.379485255984501
"ENSMUSG00000048763",4.30376760388995,-2.01061627885976,1.30252505603825,-1.54362963655781,0.12267808112511,0.375178330443818
"ENSMUSG00000048764",0,NA,NA,NA,NA,NA
"ENSMUSG00000048766",0,NA,NA,NA,NA,NA
"ENSMUSG00000048772",91.3259341186993,-0.979486544119916,0.346142953184602,-2.82971684128882,0.00465892170620997,0.0447271219318766
"ENSMUSG00000048775",0,NA,NA,NA,NA,NA
"ENSMUSG00000048776",0,NA,NA,NA,NA,NA
"ENSMUSG00000048779",44.9297182517125,0.29671509949979,0.535079841651919,0.554524907131167,0.579219664691536,0.821619980280724
"ENSMUSG00000048782",0,NA,NA,NA,NA,NA
"ENSMUSG00000048787",207.941790343722,-0.092858508404785,0.24776448378742,-0.374785388871381,0.707820081558835,0.891603700242752
"ENSMUSG00000048794",3.74285481971584,-1.53867243389379,1.02064996397896,-1.50754175103807,0.1316718504809,0.390586223139061
"ENSMUSG00000048796",396.908442738754,0.385395049528124,0.189172146360529,2.03727164354116,0.0416228278256002,0.197456970898776
"ENSMUSG00000048799",727.640543929396,-0.141165909676094,0.131675876319004,-1.07207116157024,0.283688070659531,0.585630481369012
"ENSMUSG00000048806",0,NA,NA,NA,NA,NA
"ENSMUSG00000048807",56.3062532684622,1.23920749973452,0.668436076372572,1.85389081100974,0.0637547828048994,0.253696034858299
"ENSMUSG00000048810",0,NA,NA,NA,NA,NA
"ENSMUSG00000048814",0.521012783530637,-1.38925122189112,3.99774741204056,-0.347508503840668,0.728209330979899,NA
"ENSMUSG00000048824",8.59098302264338,-0.256768975510167,0.811898287449886,-0.31625756511528,0.751807017492777,0.913581261492697
"ENSMUSG00000048826",0,NA,NA,NA,NA,NA
"ENSMUSG00000048827",58.0240210582268,-1.29976174090056,0.45188238890191,-2.87632749764608,0.00402332038024026,0.040503390152724
"ENSMUSG00000048830",0,NA,NA,NA,NA,NA
"ENSMUSG00000048832",696.961621009984,-0.0491691381740101,0.166679765983714,-0.294991643909641,0.768000263025148,0.917040140281295
"ENSMUSG00000048833",942.063580847782,-0.0715917176210809,0.12903686361167,-0.554816008520888,0.579020516224654,0.821557375042878
"ENSMUSG00000048834",0,NA,NA,NA,NA,NA
"ENSMUSG00000048852",9.30330955423601,-1.49477695901449,0.811801545994414,-1.84130834240217,0.0655763859014865,0.258195866876624
"ENSMUSG00000048856",35.3336714450469,0.0508143819981431,0.335756952643121,0.151342754329064,0.879705344598335,0.959480957426188
"ENSMUSG00000048865",5027.03205895715,0.241367121554326,0.164751257103217,1.46503963489098,0.14291010445364,0.409738649185872
"ENSMUSG00000048874",1761.54181086898,0.128677204357331,0.0940745624753853,1.36782144898096,0.171367972126207,0.452137257657783
"ENSMUSG00000048875",0,NA,NA,NA,NA,NA
"ENSMUSG00000048878",698.167238851676,0.295310182932557,0.202312539712894,1.45967315398066,0.144379923464078,0.411409182291801
"ENSMUSG00000048895",239.206984994733,-0.339341696834602,0.216343738193038,-1.56853024575093,0.116757437022052,0.365407124026123
"ENSMUSG00000048897",1233.17923440784,-0.216012812177758,0.133611596088654,-1.61672203986268,0.105938294232463,0.344153363257156
"ENSMUSG00000048899",2.28562960005786,2.499599272398,1.93438280776238,1.29219473124321,0.19628971585937,NA
"ENSMUSG00000048904",0,NA,NA,NA,NA,NA
"ENSMUSG00000048905",26.6733816483149,0.10251661551454,0.451914358202476,0.226849653377485,0.820540652197145,0.936965262428566
"ENSMUSG00000048911",325.744398739091,-0.467680551018785,0.292774950873938,-1.59740630003609,0.110175169047774,0.352911526339899
"ENSMUSG00000048915",0.117056884783509,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000048916",0.370528701068149,0,4.08045587179411,0,1,NA
"ENSMUSG00000048919",0,NA,NA,NA,NA,NA
"ENSMUSG00000048920",510.3743455566,-0.188592464552529,0.138786533118374,-1.35886717763656,0.174188681266165,0.455334449204394
"ENSMUSG00000048921",70.4561712959346,0.236892059453408,0.272867894269488,0.868156585763257,0.38530861723957,0.679539723943885
"ENSMUSG00000048922",1112.81673483346,-0.745172934566587,0.223423485674657,-3.33524889881849,0.000852230821158872,0.0132828792447163
"ENSMUSG00000048924",1179.93953356661,-0.00194651358384456,0.196440472362997,-0.00990892335184193,0.9920939524218,0.997347542261819
"ENSMUSG00000048930",379.41972932808,0.149254396057478,0.148740705931554,1.00345359478233,0.315642056255348,0.616406620991318
"ENSMUSG00000048933",0,NA,NA,NA,NA,NA
"ENSMUSG00000048938",0.0998875712120358,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000048939",0.202996764882576,1.83829881321492,4.04394282383421,0.454580812166866,0.649410841537409,NA
"ENSMUSG00000048949",70.5890665203901,0.0771392265058716,0.353001086253431,0.218524048536471,0.82702082302561,0.93893451256484
"ENSMUSG00000048960",0.121677967745446,1.00581330107304,4.08045587181216,0.246495326176961,0.805298822019237,NA
"ENSMUSG00000048965",4.90616175947596,1.04662811147224,1.34130981609739,0.780303028361827,0.435212530709855,0.721649292523971
"ENSMUSG00000048967",9.66979665130224,-0.00262478280302894,0.730205328733671,-0.00359458182478737,0.997131944835827,0.998917856666179
"ENSMUSG00000048970",167.589776071763,0.0409838120734076,0.402888665577885,0.10172490708971,0.918975031696759,0.971136092922015
"ENSMUSG00000048978",0,NA,NA,NA,NA,NA
"ENSMUSG00000048981",0,NA,NA,NA,NA,NA
"ENSMUSG00000048982",0,NA,NA,NA,NA,NA
"ENSMUSG00000048988",0.199775142424072,-1.76830777484831,4.04222721311519,-0.437458777455892,0.661778665360133,NA
"ENSMUSG00000048992",0,NA,NA,NA,NA,NA
"ENSMUSG00000048994",0,NA,NA,NA,NA,NA
"ENSMUSG00000048996",0.0987170941296365,1.00581330107304,4.08045587181216,0.246495326176961,0.805298822019237,NA
"ENSMUSG00000048997",172.160280078023,-0.00619024531012672,0.219726833262294,-0.0281724594953647,0.977524602641684,0.993041886209475
"ENSMUSG00000049001",0.689719273834492,1.84032075073794,3.69586431136768,0.497940561583258,0.618525937005713,NA
"ENSMUSG00000049008",0,NA,NA,NA,NA,NA
"ENSMUSG00000049010",0,NA,NA,NA,NA,NA
"ENSMUSG00000049011",0,NA,NA,NA,NA,NA
"ENSMUSG00000049013",0,NA,NA,NA,NA,NA
"ENSMUSG00000049015",0,NA,NA,NA,NA,NA
"ENSMUSG00000049018",0,NA,NA,NA,NA,NA
"ENSMUSG00000049028",0,NA,NA,NA,NA,NA
"ENSMUSG00000049036",2.0426661551522,-0.221680699662338,2.26554553876103,-0.0978487061370525,0.922052431012276,NA
"ENSMUSG00000049037",53.918991988489,0.601878175231733,0.608892162623826,0.988480739574856,0.322917262641835,0.622286509403278
"ENSMUSG00000049038",13.5937524024531,-0.729448694892371,0.607752483979935,-1.20023975898131,0.230046238136764,0.52466456398547
"ENSMUSG00000049041",0,NA,NA,NA,NA,NA
"ENSMUSG00000049044",3.29543315070956,2.43295124259908,1.26816492204573,1.91848173711853,0.0550499556520295,0.233300891467995
"ENSMUSG00000049047",26.497952203936,0.129354664740792,0.62983041215833,0.205380150344778,0.837275127449226,0.942890140940311
"ENSMUSG00000049052",0,NA,NA,NA,NA,NA
"ENSMUSG00000049057",0.3632129419292,0,4.08045587179443,0,1,NA
"ENSMUSG00000049062",0,NA,NA,NA,NA,NA
"ENSMUSG00000049073",0,NA,NA,NA,NA,NA
"ENSMUSG00000049076",2369.92621560092,-0.267701822162683,0.134193412854171,-1.99489540111479,0.0460542892163956,0.210311611514363
"ENSMUSG00000049086",2.73409479003605,-1.09403270453904,1.75938058141888,-0.621828338958214,0.534054749880894,NA
"ENSMUSG00000049090",906.287385532786,0.227601388179762,0.202710961726435,1.12278776757479,0.261527641780998,0.562634156943074
